t,plant_id,solar_cf
16,103932,0.116
16,105646,0.124
16,105648,0.1225
16,106203,0.1165
16,122399,0.136
16,124580,0.1855
16,124614,0.137
16,125672,0.174
16,125696,0.148
16,126219,0.1505
16,127270,0.14
16,127271,0.1385
16,127272,0.137
16,127790,0.1715
16,128324,0.1815
16,128328,0.165
16,128893,0.147
16,129443,0.1475
16,130582,0.145
16,131125,0.1915
16,131149,0.1486
16,131153,0.149
16,131732,0.148
16,132308,0.1545
16,132875,0.1685
16,132876,0.1685
16,132877,0.1605
16,132878,0.1595
16,132879,0.1605
16,133457,0.165
16,134052,0.1794
16,134053,0.1755
16,134054,0.161
16,134651,0.1794
16,134655,0.1705
16,134656,0.161
16,134661,0.1475
16,135235,0.178
16,135236,0.173
16,135239,0.147
16,135254,0.1205
16,135800,0.178
16,135801,0.174
16,135804,0.147
16,135808,0.1375
16,135814,0.129
16,136365,0.149
16,136934,0.1805
16,136936,0.1565
16,138109,0.1495
16,138700,0.139
16,139264,0.1646
16,139268,0.1655
16,139278,0.1436
16,139850,0.1646
16,139852,0.1646
16,139855,0.1665
16,139860,0.1455
16,139861,0.1455
16,139874,0.0865
16,140432,0.1615
16,140433,0.1475
16,140435,0.1465
16,140436,0.148
16,141004,0.1475
16,141007,0.141
16,141015,0.1274
16,141016,0.126
16,141559,0.141
16,141560,0.1425
16,141561,0.141
16,141565,0.13
16,141566,0.129
16,141568,0.126
16,142109,0.1455
16,142112,0.139
16,142114,0.14
16,142659,0.1405
16,143738,0.1545
16,145282,0.146
16,146833,0.1455
16,147338,0.1475
16,148845,0.1515
16,149362,0.1525
16,149880,0.1525
16,149885,0.146
16,150913,0.156
16,151931,0.158
16,156040,0.158
16,159845,0.1584
16,161279,0.159
16,161280,0.159
16,161776,0.1565
16,161782,0.1545
16,87121,0.133
16,93327,0.156
16,96330,0.156
16,96933,0.1615
16,99270,0.1725
17,103930,0.0
17,103932,0.0
17,105646,0.0
17,105648,0.0
17,106203,0.0
17,122399,0.0
17,124580,0.0
17,124614,0.0
17,125672,0.0
17,125696,0.0
17,126219,0.0
17,127270,0.0
17,127271,0.0
17,127272,0.0
17,127790,0.0
17,128324,0.0
17,128328,0.0
17,128893,0.0
17,129443,0.0
17,130582,0.0
17,131125,0.0
17,131149,0.0
17,131153,0.0
17,131732,0.0
17,132308,0.0
17,132875,0.0
17,132876,0.0
17,132877,0.0
17,132878,0.0
17,132879,0.0
17,133457,0.0
17,134052,0.0
17,134053,0.0
17,134054,0.0
17,134651,0.0
17,134655,0.0
17,134656,0.0
17,134661,0.0
17,135235,0.0
17,135236,0.0
17,135239,0.0
17,135254,0.0
17,135800,0.0
17,135801,0.0
17,135804,0.0
17,135808,0.0
17,135814,0.0
17,136365,0.0
17,136934,0.0
17,136936,0.0
17,138109,0.0
17,138700,0.0
17,139264,0.0
17,139268,0.0
17,139278,0.0
17,139850,0.0
17,139852,0.0
17,139855,0.0
17,139860,0.0
17,139861,0.0
17,139874,0.0
17,140432,0.0
17,140433,0.0
17,140435,0.0
17,140436,0.0
17,141004,0.0
17,141007,0.0
17,141015,0.0
17,141016,0.0
17,141559,0.0
17,141560,0.0
17,141561,0.0
17,141565,0.0
17,141566,0.0
17,141568,0.0
17,142109,0.0
17,142112,0.0
17,142114,0.0
17,142659,0.0
17,143738,0.0
17,145282,0.0
17,146833,0.0
17,147338,0.0
17,148845,0.0
17,149362,0.0
17,149880,0.0
17,149885,0.0
17,150913,0.0
17,151931,0.0
17,156040,0.0
17,159845,0.0
17,161279,0.0
17,161280,0.0
17,161776,0.0
17,161782,0.0
17,87121,0.0
17,93327,0.0
17,96330,0.0
17,96933,0.0
17,99270,0.0
18,103930,0.0
18,103932,0.0
18,105646,0.0
18,105648,0.0
18,106203,0.0
18,122399,0.0
18,124580,0.0
18,124614,0.0
18,125672,0.0
18,125696,0.0
18,126219,0.0
18,127270,0.0
18,127271,0.0
18,127272,0.0
18,127790,0.0
18,128324,0.0
18,128328,0.0
18,128893,0.0
18,129443,0.0
18,130582,0.0
18,131125,0.0
18,131149,0.0
18,131153,0.0
18,131732,0.0
18,132308,0.0
18,132875,0.0
18,132876,0.0
18,132877,0.0
18,132878,0.0
18,132879,0.0
18,133457,0.0
18,134052,0.0
18,134053,0.0
18,134054,0.0
18,134651,0.0
18,134655,0.0
18,134656,0.0
18,134661,0.0
18,135235,0.0
18,135236,0.0
18,135239,0.0
18,135254,0.0
18,135800,0.0
18,135801,0.0
18,135804,0.0
18,135808,0.0
18,135814,0.0
18,136365,0.0
18,136934,0.0
18,136936,0.0
18,138109,0.0
18,138700,0.0
18,139264,0.0
18,139268,0.0
18,139278,0.0
18,139850,0.0
18,139852,0.0
18,139855,0.0
18,139860,0.0
18,139861,0.0
18,139874,0.0
18,140432,0.0
18,140433,0.0
18,140435,0.0
18,140436,0.0
18,141004,0.0
18,141007,0.0
18,141015,0.0
18,141016,0.0
18,141559,0.0
18,141560,0.0
18,141561,0.0
18,141565,0.0
18,141566,0.0
18,141568,0.0
18,142109,0.0
18,142112,0.0
18,142114,0.0
18,142659,0.0
18,143738,0.0
18,145282,0.0
18,146833,0.0
18,147338,0.0
18,148845,0.0
18,149362,0.0
18,149880,0.0
18,149885,0.0
18,150913,0.0
18,151931,0.0
18,156040,0.0
18,159845,0.0
18,161279,0.0
18,161280,0.0
18,161776,0.0
18,161782,0.0
18,87121,0.0
18,93327,0.0
18,96330,0.0
18,96933,0.0
18,99270,0.0
19,103930,0.0
19,103932,0.0
19,105646,0.0
19,105648,0.0
19,106203,0.0
19,122399,0.0
19,124580,0.0
19,124614,0.0
19,125672,0.0
19,125696,0.0
19,126219,0.0
19,127270,0.0
19,127271,0.0
19,127272,0.0
19,127790,0.0
19,128324,0.0
19,128328,0.0
19,128893,0.0
19,129443,0.0
19,130582,0.0
19,131125,0.0
19,131149,0.0
19,131153,0.0
19,131732,0.0
19,132308,0.0
19,132875,0.0
19,132876,0.0
19,132877,0.0
19,132878,0.0
19,132879,0.0
19,133457,0.0
19,134052,0.0
19,134053,0.0
19,134054,0.0
19,134651,0.0
19,134655,0.0
19,134656,0.0
19,134661,0.0
19,135235,0.0
19,135236,0.0
19,135239,0.0
19,135254,0.0
19,135800,0.0
19,135801,0.0
19,135804,0.0
19,135808,0.0
19,135814,0.0
19,136365,0.0
19,136934,0.0
19,136936,0.0
19,138109,0.0
19,138700,0.0
19,139264,0.0
19,139268,0.0
19,139278,0.0
19,139850,0.0
19,139852,0.0
19,139855,0.0
19,139860,0.0
19,139861,0.0
19,139874,0.0
19,140432,0.0
19,140433,0.0
19,140435,0.0
19,140436,0.0
19,141004,0.0
19,141007,0.0
19,141015,0.0
19,141016,0.0
19,141559,0.0
19,141560,0.0
19,141561,0.0
19,141565,0.0
19,141566,0.0
19,141568,0.0
19,142109,0.0
19,142112,0.0
19,142114,0.0
19,142659,0.0
19,143738,0.0
19,145282,0.0
19,146833,0.0
19,147338,0.0
19,148845,0.0
19,149362,0.0
19,149880,0.0
19,149885,0.0
19,150913,0.0
19,151931,0.0
19,156040,0.0
19,159845,0.0
19,161279,0.0
19,161280,0.0
19,161776,0.0
19,161782,0.0
19,87121,0.0
19,93327,0.0
19,96330,0.0
19,96933,0.0
19,99270,0.0
20,103930,0.0
20,103932,0.0
20,105646,0.0
20,105648,0.0
20,106203,0.0
20,122399,0.0
20,124580,0.0
20,124614,0.0
20,125672,0.0
20,125696,0.0
20,126219,0.0
20,127270,0.0
20,127271,0.0
20,127272,0.0
20,127790,0.0
20,128324,0.0
20,128328,0.0
20,128893,0.0
20,129443,0.0
20,130582,0.0
20,131125,0.0
20,131149,0.0
20,131153,0.0
20,131732,0.0
20,132308,0.0
20,132875,0.0
20,132876,0.0
20,132877,0.0
20,132878,0.0
20,132879,0.0
20,133457,0.0
20,134052,0.0
20,134053,0.0
20,134054,0.0
20,134651,0.0
20,134655,0.0
20,134656,0.0
20,134661,0.0
20,135235,0.0
20,135236,0.0
20,135239,0.0
20,135254,0.0
20,135800,0.0
20,135801,0.0
20,135804,0.0
20,135808,0.0
20,135814,0.0
20,136365,0.0
20,136934,0.0
20,136936,0.0
20,138109,0.0
20,138700,0.0
20,139264,0.0
20,139268,0.0
20,139278,0.0
20,139850,0.0
20,139852,0.0
20,139855,0.0
20,139860,0.0
20,139861,0.0
20,139874,0.0
20,140432,0.0
20,140433,0.0
20,140435,0.0
20,140436,0.0
20,141004,0.0
20,141007,0.0
20,141015,0.0
20,141016,0.0
20,141559,0.0
20,141560,0.0
20,141561,0.0
20,141565,0.0
20,141566,0.0
20,141568,0.0
20,142109,0.0
20,142112,0.0
20,142114,0.0
20,142659,0.0
20,143738,0.0
20,145282,0.0
20,146833,0.0
20,147338,0.0
20,148845,0.0
20,149362,0.0
20,149880,0.0
20,149885,0.0
20,150913,0.0
20,151931,0.0
20,156040,0.0
20,159845,0.0
20,161279,0.0
20,161280,0.0
20,161776,0.0
20,161782,0.0
20,87121,0.0
20,93327,0.0
20,96330,0.0
20,96933,0.0
20,99270,0.0
21,103930,0.0
21,103932,0.0
21,105646,0.0
21,105648,0.0
21,106203,0.0
21,122399,0.0
21,124580,0.0
21,124614,0.0
21,125672,0.0
21,125696,0.0
21,126219,0.0
21,127270,0.0
21,127271,0.0
21,127272,0.0
21,127790,0.0
21,128324,0.0
21,128328,0.0
21,128893,0.0
21,129443,0.0
21,130582,0.0
21,131125,0.0
21,131149,0.0
21,131153,0.0
21,131732,0.0
21,132308,0.0
21,132875,0.0
21,132876,0.0
21,132877,0.0
21,132878,0.0
21,132879,0.0
21,133457,0.0
21,134052,0.0
21,134053,0.0
21,134054,0.0
21,134651,0.0
21,134655,0.0
21,134656,0.0
21,134661,0.0
21,135235,0.0
21,135236,0.0
21,135239,0.0
21,135254,0.0
21,135800,0.0
21,135801,0.0
21,135804,0.0
21,135808,0.0
21,135814,0.0
21,136365,0.0
21,136934,0.0
21,136936,0.0
21,138109,0.0
21,138700,0.0
21,139264,0.0
21,139268,0.0
21,139278,0.0
21,139850,0.0
21,139852,0.0
21,139855,0.0
21,139860,0.0
21,139861,0.0
21,139874,0.0
21,140432,0.0
21,140433,0.0
21,140435,0.0
21,140436,0.0
21,141004,0.0
21,141007,0.0
21,141015,0.0
21,141016,0.0
21,141559,0.0
21,141560,0.0
21,141561,0.0
21,141565,0.0
21,141566,0.0
21,141568,0.0
21,142109,0.0
21,142112,0.0
21,142114,0.0
21,142659,0.0
21,143738,0.0
21,145282,0.0
21,146833,0.0
21,147338,0.0
21,148845,0.0
21,149362,0.0
21,149880,0.0
21,149885,0.0
21,150913,0.0
21,151931,0.0
21,156040,0.0
21,159845,0.0
21,161279,0.0
21,161280,0.0
21,161776,0.0
21,161782,0.0
21,87121,0.0
21,93327,0.0
21,96330,0.0
21,96933,0.0
21,99270,0.0
22,103930,0.0
22,103932,0.0
22,105646,0.0
22,105648,0.0
22,106203,0.0
22,122399,0.0
22,124580,0.0
22,124614,0.0
22,125672,0.0
22,125696,0.0
22,126219,0.0
22,127270,0.0
22,127271,0.0
22,127272,0.0
22,127790,0.0
22,128324,0.0
22,128328,0.0
22,128893,0.0
22,129443,0.0
22,130582,0.0
22,131125,0.0
22,131149,0.0
22,131153,0.0
22,131732,0.0
22,132308,0.0
22,132875,0.0
22,132876,0.0
22,132877,0.0
22,132878,0.0
22,132879,0.0
22,133457,0.0
22,134052,0.0
22,134053,0.0
22,134054,0.0
22,134651,0.0
22,134655,0.0
22,134656,0.0
22,134661,0.0
22,135235,0.0
22,135236,0.0
22,135239,0.0
22,135254,0.0
22,135800,0.0
22,135801,0.0
22,135804,0.0
22,135808,0.0
22,135814,0.0
22,136365,0.0
22,136934,0.0
22,136936,0.0
22,138109,0.0
22,138700,0.0
22,139264,0.0
22,139268,0.0
22,139278,0.0
22,139850,0.0
22,139852,0.0
22,139855,0.0
22,139860,0.0
22,139861,0.0
22,139874,0.0
22,140432,0.0
22,140433,0.0
22,140435,0.0
22,140436,0.0
22,141004,0.0
22,141007,0.0
22,141015,0.0
22,141016,0.0
22,141559,0.0
22,141560,0.0
22,141561,0.0
22,141565,0.0
22,141566,0.0
22,141568,0.0
22,142109,0.0
22,142112,0.0
22,142114,0.0
22,142659,0.0
22,143738,0.0
22,145282,0.0
22,146833,0.0
22,147338,0.0
22,148845,0.0
22,149362,0.0
22,149880,0.0
22,149885,0.0
22,150913,0.0
22,151931,0.0
22,156040,0.0
22,159845,0.0
22,161279,0.0
22,161280,0.0
22,161776,0.0
22,161782,0.0
22,87121,0.0
22,93327,0.0
22,96330,0.0
22,96933,0.0
22,99270,0.0
23,103930,0.0
23,103932,0.0
23,105646,0.0
23,105648,0.0
23,106203,0.0
23,122399,0.0
23,124580,0.0
23,124614,0.0
23,125672,0.0
23,125696,0.0
23,126219,0.0
23,127270,0.0
23,127271,0.0
23,127272,0.0
23,127790,0.0
23,128324,0.0
23,128328,0.0
23,128893,0.0
23,129443,0.0
23,130582,0.0
23,131125,0.0
23,131149,0.0
23,131153,0.0
23,131732,0.0
23,132308,0.0
23,132875,0.0
23,132876,0.0
23,132877,0.0
23,132878,0.0
23,132879,0.0
23,133457,0.0
23,134052,0.0
23,134053,0.0
23,134054,0.0
23,134651,0.0
23,134655,0.0
23,134656,0.0
23,134661,0.0
23,135235,0.0
23,135236,0.0
23,135239,0.0
23,135254,0.0
23,135800,0.0
23,135801,0.0
23,135804,0.0
23,135808,0.0
23,135814,0.0
23,136365,0.0
23,136934,0.0
23,136936,0.0
23,138109,0.0
23,138700,0.0
23,139264,0.0
23,139268,0.0
23,139278,0.0
23,139850,0.0
23,139852,0.0
23,139855,0.0
23,139860,0.0
23,139861,0.0
23,139874,0.0
23,140432,0.0
23,140433,0.0
23,140435,0.0
23,140436,0.0
23,141004,0.0
23,141007,0.0
23,141015,0.0
23,141016,0.0
23,141559,0.0
23,141560,0.0
23,141561,0.0
23,141565,0.0
23,141566,0.0
23,141568,0.0
23,142109,0.0
23,142112,0.0
23,142114,0.0
23,142659,0.0
23,143738,0.0
23,145282,0.0
23,146833,0.0
23,147338,0.0
23,148845,0.0
23,149362,0.0
23,149880,0.0
23,149885,0.0
23,150913,0.0
23,151931,0.0
23,156040,0.0
23,159845,0.0
23,161279,0.0
23,161280,0.0
23,161776,0.0
23,161782,0.0
23,87121,0.0
23,93327,0.0
23,96330,0.0
23,96933,0.0
23,99270,0.0
24,103930,0.0
24,103932,0.0
24,105646,0.0
24,105648,0.0
24,106203,0.0
24,122399,0.0
24,124580,0.0
24,124614,0.0
24,125672,0.0
24,125696,0.0
24,126219,0.0
24,127270,0.0
24,127271,0.0
24,127272,0.0
24,127790,0.0
24,128324,0.0
24,128328,0.0
24,128893,0.0
24,129443,0.0
24,130582,0.0
24,131125,0.0
24,131149,0.0
24,131153,0.0
24,131732,0.0
24,132308,0.0
24,132875,0.0
24,132876,0.0
24,132877,0.0
24,132878,0.0
24,132879,0.0
24,133457,0.0
24,134052,0.0
24,134053,0.0
24,134054,0.0
24,134651,0.0
24,134655,0.0
24,134656,0.0
24,134661,0.0
24,135235,0.0
24,135236,0.0
24,135239,0.0
24,135254,0.0
24,135800,0.0
24,135801,0.0
24,135804,0.0
24,135808,0.0
24,135814,0.0
24,136365,0.0
24,136934,0.0
24,136936,0.0
24,138109,0.0
24,138700,0.0
24,139264,0.0
24,139268,0.0
24,139278,0.0
24,139850,0.0
24,139852,0.0
24,139855,0.0
24,139860,0.0
24,139861,0.0
24,139874,0.0
24,140432,0.0
24,140433,0.0
24,140435,0.0
24,140436,0.0
24,141004,0.0
24,141007,0.0
24,141015,0.0
24,141016,0.0
24,141559,0.0
24,141560,0.0
24,141561,0.0
24,141565,0.0
24,141566,0.0
24,141568,0.0
24,142109,0.0
24,142112,0.0
24,142114,0.0
24,142659,0.0
24,143738,0.0
24,145282,0.0
24,146833,0.0
24,147338,0.0
24,148845,0.0
24,149362,0.0
24,149880,0.0
24,149885,0.0
24,150913,0.0
24,151931,0.0
24,156040,0.0
24,159845,0.0
24,161279,0.0
24,161280,0.0
24,161776,0.0
24,161782,0.0
24,87121,0.0
24,93327,0.0
24,96330,0.0
24,96933,0.0
24,99270,0.0
